TransactionLineId,TransactionId,ProductId,Quantity,UnitPriceEUR,LineDiscountPct,NetAmountEUR
TL000001837,TR00001370,PR00418,2.95,9.84,0.033,28.07
TL000001838,TR00000783,PR00334,5.0,20.16,0.0799,92.75
TL000001839,TR00000868,PR00521,1.0,88.15,0.0386,84.74
TL000001840,TR00000347,PR00220,3.0,50.96,0.1354,132.17
TL000001841,TR00000113,PR00333,2.21,91.97,0.1022,182.49
TL000001842,TR00000947,PR00456,6.47,78.91,0.0652,477.29
TL000001843,TR00000323,PR00512,6.0,25.84,0.0609,145.61
TL000001844,TR00000402,PR00021,4.02,58.94,0.1049,212.09
TL000001845,TR00000191,PR00269,7.0,99.13,0.095,628.0
TL000001846,TR00000314,PR00486,1.0,69.13,0.0571,65.18
TL000001847,TR00001204,PR00568,1.03,82.09,0.0368,81.44
TL000001848,TR00000225,PR00357,1.0,76.21,0.0526,72.2
TL000001849,TR00001043,PR00399,2.0,4.21,0.0444,8.05
TL000001850,TR00000370,PR00215,7.0,66.5,0.0286,452.15
TL000001851,TR00000086,PR00343,9.13,42.06,0.0375,369.64
TL000001852,TR00000839,PR00216,7.0,115.47,0.1352,699.05
TL000001853,TR00001295,PR00450,3.0,100.44,0.0766,278.23
TL000001854,TR00000589,PR00468,4.11,58.5,0.1038,215.48
TL000001855,TR00000814,PR00052,2.0,73.23,0.1482,124.76
TL000001856,TR00000938,PR00570,7.05,80.46,0.0611,532.56
TL000001857,TR00000877,PR00029,2.0,88.4,0.0175,173.71
TL000001858,TR00000544,PR00466,8.0,11.83,0.0501,89.9
TL000001859,TR00001305,PR00593,1.0,3.56,0.1386,3.06
TL000001860,TR00001069,PR00552,1.0,82.23,0.1179,72.53
TL000001861,TR00000342,PR00562,9.43,11.59,0.1023,98.1
TL000001862,TR00000296,PR00578,4.0,111.38,0.1107,396.21
TL000001863,TR00000648,PR00211,8.0,40.19,0.063,301.28
TL000001864,TR00001006,PR00371,2.0,75.55,0.037,145.5
TL000001865,TR00001365,PR00116,1.0,86.98,0.0906,79.1
TL000001866,TR00000899,PR00269,1.0,94.74,0.1084,84.47
TL000001867,TR00000850,PR00419,3.0,26.6,0.1488,67.92
TL000001868,TR00000303,PR00188,4.0,69.94,0.0207,273.96
TL000001869,TR00001394,PR00258,4.0,98.67,0.0836,361.69
TL000001870,TR00000979,PR00181,6.0,9.72,0.0691,54.3
TL000001871,TR00000977,PR00353,1.0,44.07,0.0405,42.28
TL000001872,TR00000107,PR00221,3.0,24.25,0.0701,67.66
TL000001873,TR00000593,PR00237,3.0,63.11,0.088,172.67
TL000001874,TR00000738,PR00321,2.0,74.29,0.1389,127.95
TL000001875,TR00000109,PR00419,2.0,22.29,0.0579,42.0
TL000001876,TR00000224,PR00538,4.27,10.42,0.0783,41.01
TL000001877,TR00000713,PR00217,2.0,66.98,0.0371,129.0
TL000001878,TR00000024,PR00488,6.0,20.22,0.1277,105.8
TL000001879,TR00000035,PR00467,4.96,39.45,0.0249,190.78
TL000001880,TR00000891,PR00586,8.0,37.62,0.0669,280.79
TL000001881,TR00000125,PR00275,5.0,84.27,0.0901,383.39
TL000001882,TR00000608,PR00188,4.0,57.86,0.029,224.74
TL000001883,TR00000821,PR00440,1.0,92.7,0.057,87.42
TL000001884,TR00000056,PR00505,3.5,36.53,0.0454,122.05
TL000001885,TR00000259,PR00515,6.0,50.81,0.0886,277.84
TL000001886,TR00000003,PR00037,1.22,51.32,0.0909,56.92
TL000001887,TR00000652,PR00507,3.0,94.05,0.0606,265.05
TL000001888,TR00000757,PR00333,1.77,72.45,0.0302,124.36
TL000001889,TR00000249,PR00040,3.38,114.79,0.0218,379.55
TL000001890,TR00001206,PR00596,4.0,33.29,0.098,120.11
TL000001891,TR00000938,PR00189,4.0,13.05,0.0652,48.82
TL000001892,TR00001122,PR00051,3.0,32.08,0.145,82.28
TL000001893,TR00000365,PR00123,1.68,59.14,0.027,96.67
TL000001894,TR00001048,PR00063,10.0,17.63,0.0254,171.79
TL000001895,TR00001341,PR00306,8.3,14.56,0.0423,115.73
TL000001896,TR00000993,PR00222,1.0,75.91,0.1228,66.59
TL000001897,TR00000296,PR00177,1.0,93.66,0.1467,79.92
TL000001898,TR00000531,PR00241,9.0,65.32,0.1248,514.54
TL000001899,TR00000177,PR00508,3.81,51.74,0.0631,184.69
TL000001900,TR00000276,PR00309,1.0,96.77,0.0028,96.5
TL000001901,TR00000337,PR00507,4.0,102.76,0.111,365.41
TL000001902,TR00000535,PR00339,1.0,29.05,0.1343,25.15
TL000001903,TR00001397,PR00304,3.55,31.16,0.0837,101.36
TL000001904,TR00000792,PR00427,7.0,5.82,0.1196,35.86
TL000001905,TR00000713,PR00131,5.09,87.65,0.1061,398.77
TL000001906,TR00001169,PR00159,1.28,43.24,0.1443,47.36
TL000001907,TR00000651,PR00533,5.0,44.73,0.0186,219.51
TL000001908,TR00000062,PR00480,4.0,13.54,0.0733,50.2
TL000001909,TR00000436,PR00587,7.55,19.13,0.032,139.8
TL000001910,TR00000602,PR00454,1.0,34.86,0.108,31.1
TL000001911,TR00001191,PR00199,8.37,27.16,0.0807,209.03
TL000001912,TR00001185,PR00446,3.0,10.27,0.1086,27.47
TL000001913,TR00000602,PR00209,5.0,17.44,0.0498,82.87
TL000001914,TR00000232,PR00454,1.0,39.67,0.0973,35.81
TL000001915,TR00001037,PR00507,2.0,99.85,0.0465,190.42
TL000001916,TR00000891,PR00501,8.0,44.84,0.0351,346.12
TL000001917,TR00001236,PR00032,1.68,15.16,0.129,22.19
TL000001918,TR00000802,PR00077,5.59,103.77,0.1369,500.66
TL000001919,TR00000779,PR00133,7.07,98.54,0.0333,673.49
TL000001920,TR00000186,PR00021,4.2,54.23,0.0258,221.88
TL000001921,TR00001039,PR00333,2.56,79.7,0.1371,176.07
TL000001922,TR00000068,PR00277,2.0,6.76,0.1116,12.01
TL000001923,TR00000375,PR00233,10.14,14.74,0.1198,131.54
TL000001924,TR00000706,PR00383,1.0,96.28,0.0786,88.7
TL000001925,TR00000325,PR00537,6.16,8.58,0.1118,46.92
TL000001926,TR00000008,PR00467,1.94,37.1,0.0925,65.31
TL000001927,TR00000428,PR00183,2.0,60.83,0.0551,114.95
TL000001928,TR00000452,PR00040,6.21,114.6,0.1328,617.2
TL000001929,TR00000667,PR00071,4.0,59.42,0.0399,228.2
TL000001930,TR00000553,PR00313,3.37,65.38,0.1222,193.4
TL000001931,TR00001271,PR00114,3.0,38.22,0.1128,101.72
TL000001932,TR00000548,PR00087,3.0,38.68,0.0385,111.58
TL000001933,TR00001137,PR00007,2.0,87.56,0.0777,161.52
TL000001934,TR00000520,PR00419,3.0,24.94,0.0275,72.76
TL000001935,TR00001317,PR00179,1.0,59.01,0.1037,52.89
TL000001936,TR00001099,PR00547,4.0,93.03,0.1068,332.38
TL000001937,TR00000911,PR00553,6.0,7.73,0.1275,40.44
TL000001938,TR00000004,PR00211,11.0,38.9,0.0853,391.42
TL000001939,TR00001137,PR00093,2.0,23.46,0.0669,43.78
TL000001940,TR00000932,PR00320,3.0,93.5,0.0033,279.57
TL000001941,TR00000954,PR00444,3.82,75.52,0.0738,267.18
TL000001942,TR00001154,PR00190,6.0,84.54,0.0012,506.62
TL000001943,TR00001054,PR00098,11.0,88.52,0.0566,918.58
TL000001944,TR00000804,PR00002,6.82,63.08,0.1371,371.24
TL000001945,TR00000569,PR00186,4.0,92.17,0.0125,364.07
TL000001946,TR00000498,PR00150,5.0,100.29,0.0716,465.54
TL000001947,TR00000949,PR00531,3.55,44.27,0.0084,155.83
TL000001948,TR00001053,PR00593,1.0,2.85,0.1095,2.53
TL000001949,TR00000690,PR00285,4.0,42.46,0.0491,161.49
TL000001950,TR00000394,PR00493,4.0,4.22,0.0919,15.34
TL000001951,TR00001255,PR00598,13.0,38.66,0.1465,428.94
TL000001952,TR00001216,PR00231,3.0,41.17,0.0385,118.76
TL000001953,TR00001384,PR00183,2.0,58.51,0.1289,101.92
TL000001954,TR00001123,PR00071,4.0,67.07,0.0781,247.3
TL000001955,TR00000012,PR00176,1.0,22.22,0.1305,19.32
TL000001956,TR00000730,PR00162,8.7,17.1,0.0247,145.09
TL000001957,TR00000589,PR00562,2.59,11.47,0.0446,28.38
TL000001958,TR00001336,PR00500,5.0,116.06,0.0469,553.07
TL000001959,TR00000044,PR00506,5.0,51.87,0.0103,256.69
TL000001960,TR00000560,PR00262,3.0,23.44,0.139,60.53
TL000001961,TR00000705,PR00388,8.0,81.61,0.149,555.61
TL000001962,TR00000442,PR00394,1.0,61.83,0.0505,58.71
TL000001963,TR00000031,PR00373,5.1,65.96,0.0277,327.1
TL000001964,TR00000272,PR00347,5.57,17.57,0.0551,92.5
TL000001965,TR00000392,PR00003,3.0,22.95,0.1328,59.7
TL000001966,TR00000430,PR00440,5.0,80.58,0.0406,386.53
TL000001967,TR00001100,PR00572,9.5,34.98,0.132,288.42
TL000001968,TR00000391,PR00136,3.0,7.83,0.1334,20.37
TL000001969,TR00000326,PR00580,10.46,32.05,0.129,291.98
TL000001970,TR00000196,PR00384,1.0,97.16,0.0707,90.28
TL000001971,TR00000050,PR00531,1.54,38.46,0.0048,58.94
TL000001972,TR00000231,PR00232,5.0,12.57,0.0899,57.21
TL000001973,TR00000893,PR00458,2.0,97.03,0.0018,193.72
TL000001974,TR00000836,PR00298,3.0,19.73,0.0327,57.25
TL000001975,TR00001356,PR00521,4.0,118.91,0.0625,445.92
TL000001976,TR00000557,PR00463,4.0,78.34,0.1495,266.51
TL000001977,TR00000001,PR00333,2.63,68.98,0.0693,168.84
TL000001978,TR00000361,PR00421,4.89,47.74,0.0726,216.47
TL000001979,TR00000231,PR00152,3.0,65.33,0.1457,167.42
TL000001980,TR00000223,PR00208,6.0,100.73,0.1185,532.78
TL000001981,TR00001284,PR00514,2.0,47.72,0.0474,90.91
TL000001982,TR00001070,PR00345,4.92,85.91,0.0526,400.45
TL000001983,TR00001255,PR00214,3.0,2.68,0.0205,7.87
TL000001984,TR00000428,PR00267,7.77,51.23,0.1257,348.01
TL000001985,TR00000410,PR00424,5.0,33.92,0.0944,153.57
TL000001986,TR00000488,PR00166,6.0,3.28,0.1214,17.3
TL000001987,TR00000862,PR00042,8.0,14.63,0.015,115.25
TL000001988,TR00001397,PR00497,2.0,68.25,0.0955,123.45
TL000001989,TR00000558,PR00085,5.0,97.31,0.1437,416.67
TL000001990,TR00001075,PR00217,7.0,65.38,0.1295,398.41
TL000001991,TR00001266,PR00441,9.22,61.71,0.0348,549.15
TL000001992,TR00001123,PR00048,13.0,82.5,0.0884,977.74
TL000001993,TR00000925,PR00433,2.0,19.83,0.1003,35.68
TL000001994,TR00000369,PR00538,0.75,8.2,0.0819,5.64
TL000001995,TR00000642,PR00018,9.0,72.34,0.0537,616.09
TL000001996,TR00000938,PR00039,3.79,56.49,0.0668,199.79
TL000001997,TR00000365,PR00003,3.0,22.46,0.1473,57.46
TL000001998,TR00001186,PR00097,2.0,1.11,0.0351,2.15
TL000001999,TR00000041,PR00529,2.0,72.03,0.1159,127.35
TL000002000,TR00000869,PR00100,0.5,67.71,0.1039,30.34
TL000002001,TR00000821,PR00411,3.56,28.05,0.0879,91.08
TL000002002,TR00000585,PR00327,2.09,1.73,0.0473,3.44
TL000002003,TR00001050,PR00575,7.83,76.71,0.0661,560.95
TL000002004,TR00001040,PR00347,4.72,17.68,0.0682,77.74
TL000002005,TR00000996,PR00082,2.0,1.3,0.1385,2.25
TL000002006,TR00000058,PR00036,6.42,34.15,0.0148,215.98
TL000002007,TR00000712,PR00152,8.0,59.68,0.1481,406.73
TL000002008,TR00001241,PR00068,2.36,63.58,0.1433,128.54
TL000002009,TR00001352,PR00052,16.0,78.31,0.0099,1240.62
TL000002010,TR00000129,PR00508,3.92,53.77,0.0357,203.25
TL000002011,TR00001086,PR00251,5.0,67.04,0.111,298.01
TL000002012,TR00000479,PR00156,5.0,13.8,0.0146,68.01
TL000002013,TR00001050,PR00347,2.46,19.29,0.0441,45.37
TL000002014,TR00000129,PR00336,0.5,79.6,0.0107,39.37
TL000002015,TR00000096,PR00542,3.0,62.15,0.0733,172.77
TL000002016,TR00000340,PR00071,6.0,59.59,0.0529,338.63
TL000002017,TR00000449,PR00321,1.0,77.34,0.0407,74.19
TL000002018,TR00001213,PR00408,1.0,2.78,0.0336,2.69
TL000002019,TR00000560,PR00081,3.0,45.73,0.1407,117.87
TL000002020,TR00000107,PR00223,1.0,109.11,0.0869,99.63
TL000002021,TR00000080,PR00124,0.96,65.18,0.0652,58.5
TL000002022,TR00001245,PR00533,10.0,42.84,0.1385,369.03
TL000002023,TR00000496,PR00255,6.35,50.92,0.0704,300.59
TL000002024,TR00001236,PR00383,1.0,81.17,0.0009,81.09
TL000002025,TR00000534,PR00323,2.0,16.55,0.0524,31.37
TL000002026,TR00000164,PR00504,4.48,12.45,0.1317,48.41
TL000002027,TR00000657,PR00340,3.0,52.55,0.0214,154.28
TL000002028,TR00001325,PR00361,3.0,97.76,0.1351,253.66
TL000002029,TR00000065,PR00029,4.0,76.33,0.0475,290.85
TL000002030,TR00001004,PR00323,3.0,17.71,0.0827,48.75
TL000002031,TR00000592,PR00277,8.0,7.15,0.1283,49.85
TL000002032,TR00001269,PR00407,2.74,95.02,0.0405,249.83
TL000002033,TR00000124,PR00352,8.64,15.23,0.0217,128.73
TL000002034,TR00000817,PR00515,4.0,46.03,0.0602,173.05
TL000002035,TR00000109,PR00352,3.25,16.1,0.08,48.13
TL000002036,TR00000350,PR00073,1.0,53.98,0.006,53.65
TL000002037,TR00000769,PR00058,2.0,22.76,0.1385,39.21
TL000002038,TR00001215,PR00337,4.0,51.89,0.0073,206.06
TL000002039,TR00001181,PR00462,5.0,70.69,0.0735,327.44
TL000002040,TR00000008,PR00476,2.0,26.88,0.015,52.95
TL000002041,TR00000684,PR00562,2.65,13.2,0.0754,32.35
TL000002042,TR00000954,PR00495,5.0,31.87,0.0956,144.14
TL000002043,TR00001180,PR00092,1.0,56.75,0.1422,48.68
TL000002044,TR00000314,PR00440,2.0,105.95,0.033,204.89
TL000002045,TR00000284,PR00345,15.8,99.41,0.0082,1557.9
TL000002046,TR00000702,PR00418,2.6,11.45,0.0551,28.12
TL000002047,TR00000182,PR00211,4.0,49.14,0.1389,169.26
TL000002048,TR00001042,PR00072,2.0,70.71,0.0324,136.83
TL000002049,TR00000402,PR00227,5.0,60.01,0.0408,287.82
TL000002050,TR00000131,PR00250,3.0,102.05,0.062,287.15
TL000002051,TR00000024,PR00372,3.0,27.76,0.0975,75.17
TL000002052,TR00000426,PR00126,1.58,70.38,0.1251,97.29
TL000002053,TR00001142,PR00512,4.0,34.03,0.0214,133.21
TL000002054,TR00001046,PR00449,1.0,77.31,0.1415,66.37
TL000002055,TR00000234,PR00426,5.74,72.37,0.0956,375.68
TL000002056,TR00000429,PR00539,2.0,36.7,0.0204,71.91
TL000002057,TR00001022,PR00379,5.0,32.3,0.0694,150.3
TL000002058,TR00000847,PR00412,4.0,93.52,0.0546,353.66
TL000002059,TR00000195,PR00051,3.0,24.05,0.1096,64.24
TL000002060,TR00000992,PR00152,1.0,69.2,0.1349,59.86
TL000002061,TR00000172,PR00487,1.0,26.35,0.1418,22.61
TL000002062,TR00001305,PR00586,9.0,40.99,0.0929,334.59
TL000002063,TR00000783,PR00498,3.0,63.5,0.0981,171.81
TL000002064,TR00000219,PR00003,1.0,21.27,0.1239,18.63
TL000002065,TR00000972,PR00340,6.0,47.7,0.0284,278.07
TL000002066,TR00000941,PR00239,4.0,13.35,0.0088,52.91
TL000002067,TR00000017,PR00023,2.0,96.26,0.0556,181.82
TL000002068,TR00000145,PR00556,3.0,1.43,0.1419,3.69
TL000002069,TR00000147,PR00302,3.12,102.77,0.1447,274.25
TL000002070,TR00000238,PR00399,11.0,4.84,0.0723,49.44
TL000002071,TR00000127,PR00026,14.77,101.08,0.1224,1310.14
TL000002072,TR00000759,PR00395,5.06,35.26,0.0034,177.82
TL000002073,TR00000448,PR00474,2.0,73.05,0.0496,138.86
TL000002074,TR00000939,PR00228,8.0,43.62,0.0866,318.78
TL000002075,TR00000602,PR00431,8.0,57.31,0.0488,436.1
TL000002076,TR00000597,PR00429,4.12,97.5,0.055,379.62
TL000002077,TR00001315,PR00553,1.0,7.77,0.1029,6.97
TL000002078,TR00000493,PR00562,3.56,12.01,0.0312,41.42
TL000002079,TR00000548,PR00332,2.0,10.11,0.005,20.11
TL000002080,TR00000252,PR00236,5.0,104.44,0.0869,476.8
TL000002081,TR00001381,PR00186,11.0,81.67,0.1088,800.68
TL000002082,TR00000910,PR00346,3.0,38.73,0.0117,114.84
TL000002083,TR00001281,PR00233,4.67,14.95,0.1025,62.66
TL000002084,TR00001011,PR00201,4.0,68.69,0.012,271.48
TL000002085,TR00000099,PR00339,4.0,36.37,0.1201,128.01
TL000002086,TR00000743,PR00291,5.47,78.92,0.0016,431.01
TL000002087,TR00000140,PR00314,2.0,9.53,0.1463,16.28
TL000002088,TR00000046,PR00291,2.34,71.93,0.0837,154.23
TL000002089,TR00000532,PR00436,4.0,90.01,0.0812,330.79
TL000002090,TR00000050,PR00055,1.81,91.58,0.0654,154.93
TL000002091,TR00000524,PR00085,2.0,91.3,0.0568,172.22
TL000002092,TR00000605,PR00028,9.0,63.41,0.1146,505.31
TL000002093,TR00000954,PR00239,5.0,11.04,0.0521,52.34
TL000002094,TR00000565,PR00542,1.0,83.24,0.0624,78.05
TL000002095,TR00000934,PR00056,12.0,71.76,0.1329,746.71
TL000002096,TR00001290,PR00313,5.21,77.39,0.0108,398.88
TL000002097,TR00001017,PR00260,1.0,6.28,0.0923,5.7
TL000002098,TR00000334,PR00196,6.0,26.06,0.0556,147.67
TL000002099,TR00000807,PR00457,6.0,75.09,0.0614,422.89
TL000002100,TR00000059,PR00436,5.0,78.75,0.1073,351.51
TL000002101,TR00001185,PR00556,1.0,1.79,0.0646,1.67
TL000002102,TR00000642,PR00039,4.36,63.0,0.1306,238.81
TL000002103,TR00001205,PR00010,2.97,8.07,0.0424,22.96
TL000002104,TR00000029,PR00276,0.56,2.99,0.0392,1.61
TL000002105,TR00000425,PR00057,8.28,64.32,0.0634,498.82
TL000002106,TR00000879,PR00491,4.0,1.26,0.0594,4.74
TL000002107,TR00000018,PR00413,3.5,34.83,0.1361,105.31
TL000002108,TR00000741,PR00029,1.0,76.69,0.1078,68.42
TL000002109,TR00000102,PR00595,1.0,72.6,0.139,62.5
TL000002110,TR00000083,PR00071,6.0,51.35,0.0173,302.77
TL000002111,TR00001330,PR00206,1.0,3.68,0.0844,3.37
TL000002112,TR00000806,PR00558,2.0,35.86,0.1091,63.9
TL000002113,TR00000468,PR00336,4.29,73.83,0.1102,281.83
TL000002114,TR00001046,PR00436,3.0,73.36,0.1064,196.67
TL000002115,TR00000988,PR00465,5.86,57.17,0.0896,305.0
TL000002116,TR00001157,PR00578,2.0,100.21,0.087,182.99
TL000002117,TR00000416,PR00588,3.0,52.85,0.009,157.12
TL000002118,TR00000344,PR00422,3.0,34.57,0.1465,88.52
TL000002119,TR00001003,PR00566,4.0,68.87,0.0795,253.57
TL000002120,TR00000321,PR00452,6.66,53.37,0.083,325.93
TL000002121,TR00001001,PR00254,5.0,75.51,0.0399,362.49
TL000002122,TR00001068,PR00364,6.42,65.07,0.133,362.2
TL000002123,TR00000085,PR00199,3.03,28.92,0.0441,83.76
TL000002124,TR00000954,PR00060,8.0,94.48,0.0567,712.94
TL000002125,TR00001083,PR00448,3.0,77.68,0.0222,227.88
TL000002126,TR00001375,PR00360,5.26,48.09,0.0822,232.19
TL000002127,TR00000140,PR00336,2.49,74.53,0.0906,168.77
TL000002128,TR00000242,PR00310,5.0,80.89,0.1479,344.65
TL000002129,TR00000114,PR00453,4.0,52.48,0.1011,188.7
TL000002130,TR00000607,PR00464,2.0,29.82,0.1009,53.62
TL000002131,TR00000186,PR00134,2.0,50.99,0.0691,94.95
TL000002132,TR00000857,PR00175,4.45,81.12,0.0501,342.88
TL000002133,TR00000987,PR00506,5.0,61.23,0.0292,297.22
TL000002134,TR00001291,PR00343,14.74,35.57,0.144,448.76
TL000002135,TR00000355,PR00173,7.0,50.19,0.0276,341.64
TL000002136,TR00000412,PR00099,2.0,4.26,0.022,8.33
TL000002137,TR00000053,PR00228,5.0,57.57,0.0189,282.45
TL000002138,TR00000307,PR00088,6.55,77.43,0.0267,493.59
TL000002139,TR00000129,PR00525,8.01,6.04,0.1314,42.04
TL000002140,TR00001267,PR00562,7.06,14.46,0.0351,98.51
TL000002141,TR00001352,PR00554,5.0,62.13,0.119,273.7
TL000002142,TR00000266,PR00107,7.64,106.03,0.0037,807.03
TL000002143,TR00000505,PR00337,2.0,64.01,0.0936,116.03
TL000002144,TR00000691,PR00104,12.0,37.46,0.0971,405.86
TL000002145,TR00000384,PR00298,7.0,19.57,0.0393,131.63
TL000002146,TR00001250,PR00288,8.0,22.52,0.0104,178.25
TL000002147,TR00000954,PR00491,11.0,1.45,0.0179,15.71
TL000002148,TR00001239,PR00551,0.53,12.23,0.0667,6.05
TL000002149,TR00000489,PR00590,6.0,92.21,0.053,523.99
TL000002150,TR00000075,PR00308,1.0,16.93,0.0755,15.65
TL000002151,TR00000468,PR00435,3.0,26.66,0.0912,72.7
TL000002152,TR00000424,PR00446,4.0,12.11,0.0951,43.84
TL000002153,TR00001326,PR00382,3.15,108.95,0.0021,342.49
TL000002154,TR00000729,PR00472,5.0,76.22,0.0842,349.04
TL000002155,TR00000010,PR00548,4.0,74.55,0.1142,264.17
TL000002156,TR00000468,PR00368,7.06,17.51,0.0111,122.23
TL000002157,TR00000511,PR00451,2.0,69.82,0.0225,136.5
TL000002158,TR00000949,PR00408,3.0,2.3,0.0677,6.43
TL000002159,TR00001174,PR00580,1.87,35.8,0.1442,57.29
TL000002160,TR00000865,PR00160,4.79,59.33,0.0698,264.37
TL000002161,TR00000156,PR00538,0.5,10.16,0.0624,4.76
TL000002162,TR00000425,PR00422,5.0,32.28,0.0954,146.02
TL000002163,TR00000946,PR00122,3.0,65.77,0.0084,195.64
TL000002164,TR00000631,PR00393,4.0,79.39,0.113,281.64
TL000002165,TR00000841,PR00546,4.0,70.58,0.0405,270.88
TL000002166,TR00000048,PR00555,2.0,15.47,0.112,27.47
TL000002167,TR00000057,PR00064,1.56,15.15,0.0705,21.96
TL000002168,TR00000182,PR00076,1.57,78.64,0.1101,109.88
TL000002169,TR00000085,PR00235,2.36,28.77,0.0316,65.75
TL000002170,TR00001035,PR00228,5.0,49.88,0.1367,215.33
TL000002171,TR00000389,PR00528,1.0,69.14,0.078,63.75
TL000002172,TR00000228,PR00189,1.0,14.55,0.1315,12.64
TL000002173,TR00000551,PR00414,1.87,104.14,0.0324,188.44
TL000002174,TR00000185,PR00538,2.11,8.32,0.047,16.72
TL000002175,TR00000414,PR00034,1.0,110.94,0.1087,98.89
TL000002176,TR00000382,PR00488,4.0,23.07,0.0521,87.49
TL000002177,TR00000344,PR00440,4.0,89.36,0.004,356.01
TL000002178,TR00000030,PR00217,4.0,54.16,0.1011,194.75
TL000002179,TR00000471,PR00241,7.0,73.62,0.0486,490.27
TL000002180,TR00000272,PR00391,2.21,53.2,0.1067,105.02
TL000002181,TR00000005,PR00162,3.06,22.5,0.0399,66.1
TL000002182,TR00000189,PR00439,8.31,92.08,0.0829,701.75
TL000002183,TR00000113,PR00131,11.43,76.0,0.1253,759.77
TL000002184,TR00000447,PR00495,1.0,41.97,0.0459,40.04
TL000002185,TR00001086,PR00047,2.0,92.69,0.1485,157.86
TL000002186,TR00000544,PR00436,2.0,79.27,0.104,142.06
TL000002187,TR00000075,PR00472,1.0,75.21,0.0198,73.72
TL000002188,TR00000767,PR00477,1.0,37.49,0.0073,37.22
TL000002189,TR00000871,PR00126,0.74,69.87,0.0271,50.31
TL000002190,TR00000227,PR00248,3.1,18.65,0.1421,49.61
TL000002191,TR00000677,PR00002,1.14,76.04,0.0624,81.28
TL000002192,TR00001334,PR00565,4.0,88.78,0.0668,331.39
TL000002193,TR00000730,PR00348,0.51,69.98,0.0051,35.51
TL000002194,TR00000795,PR00397,2.0,13.63,0.018,26.77
TL000002195,TR00000471,PR00164,6.0,31.84,0.0663,178.37
TL000002196,TR00000288,PR00187,3.0,18.57,0.0764,51.46
TL000002197,TR00001015,PR00503,2.0,60.75,0.1246,106.36
TL000002198,TR00001055,PR00371,2.0,78.47,0.1398,134.99
TL000002199,TR00000516,PR00025,1.0,30.17,0.0794,27.77
TL000002200,TR00000264,PR00351,6.0,24.72,0.0138,146.28
TL000002201,TR00000422,PR00093,2.0,20.5,0.0433,39.22
TL000002202,TR00000207,PR00047,9.0,79.3,0.0537,675.38
TL000002203,TR00000098,PR00494,3.0,11.76,0.0374,33.97
TL000002204,TR00000564,PR00219,1.0,7.07,0.1151,6.25
TL000002205,TR00000949,PR00527,0.5,7.66,0.1,3.45
TL000002206,TR00000982,PR00413,2.39,26.09,0.0421,59.72
TL000002207,TR00000594,PR00578,8.0,103.18,0.0696,767.95
TL000002208,TR00001215,PR00219,9.0,5.58,0.0256,48.91
TL000002209,TR00000117,PR00339,6.0,34.29,0.111,182.9
TL000002210,TR00001386,PR00045,5.82,66.42,0.1022,347.06
TL000002211,TR00001288,PR00465,2.1,60.08,0.0248,123.04
TL000002212,TR00000265,PR00585,2.0,73.6,0.0046,146.52
TL000002213,TR00000029,PR00546,10.0,75.64,0.0971,683.0
TL000002214,TR00001186,PR00527,0.82,7.95,0.1407,5.6
TL000002215,TR00000586,PR00504,3.68,13.27,0.1094,43.51
TL000002216,TR00000800,PR00201,7.0,92.98,0.0588,612.58
TL000002217,TR00000274,PR00567,4.06,89.71,0.0797,335.2
TL000002218,TR00001115,PR00056,9.0,89.13,0.0507,761.48
TL000002219,TR00000644,PR00102,5.64,88.47,0.0818,458.13
TL000002220,TR00001194,PR00361,3.0,121.15,0.002,362.74
TL000002221,TR00001016,PR00270,2.0,103.98,0.0283,202.09
TL000002222,TR00000685,PR00404,4.0,28.79,0.0408,110.45
TL000002223,TR00000363,PR00439,4.1,96.18,0.0055,392.19
TL000002224,TR00001095,PR00161,4.0,59.2,0.0817,217.45
TL000002225,TR00000112,PR00446,7.0,11.83,0.0316,80.17
TL000002226,TR00000304,PR00438,4.0,52.93,0.0089,209.84
TL000002227,TR00001147,PR00038,5.81,54.27,0.1096,280.73
TL000002228,TR00000066,PR00582,2.51,38.3,0.0813,88.31
TL000002229,TR00000481,PR00440,4.0,85.31,0.0931,309.45
TL000002230,TR00000638,PR00397,4.0,14.36,0.023,56.12
TL000002231,TR00000800,PR00494,5.0,13.06,0.0658,60.99
TL000002232,TR00000616,PR00548,1.0,65.05,0.0518,61.68
TL000002233,TR00000638,PR00302,2.45,89.05,0.141,187.41
TL000002234,TR00000860,PR00369,2.6,83.28,0.1218,190.15
TL000002235,TR00001022,PR00034,7.0,92.6,0.1233,568.28
TL000002236,TR00000202,PR00365,3.0,31.7,0.1002,85.58
TL000002237,TR00001045,PR00490,10.0,1.16,0.0774,10.7
TL000002238,TR00000939,PR00155,3.25,83.54,0.054,256.84
TL000002239,TR00001001,PR00220,5.0,50.68,0.0584,238.62
TL000002240,TR00000021,PR00414,2.42,97.37,0.1319,204.55
TL000002241,TR00001032,PR00263,3.0,25.11,0.0174,74.02
TL000002242,TR00000705,PR00033,4.0,31.7,0.1354,109.64
TL000002243,TR00000678,PR00311,5.0,19.02,0.0009,94.99
TL000002244,TR00000499,PR00320,4.0,105.2,0.1114,373.92
TL000002245,TR00000189,PR00101,6.62,23.68,0.0513,148.7
TL000002246,TR00000021,PR00061,7.0,110.87,0.008,769.88
TL000002247,TR00000798,PR00099,5.0,4.83,0.071,22.43
