TransactionLineId,TransactionId,ProductId,Quantity,UnitPriceEUR,LineDiscountPct,NetAmountEUR
TL000002583,TR00001741,PR00323,2.26,119.01,0.0435,257.28
TL000002584,TR00000234,PR00690,6.0,102.16,0.0978,553.01
TL000002585,TR00001044,PR00662,2.0,120.56,0.0232,235.53
TL000002586,TR00001602,PR00652,5.0,70.33,0.0487,334.51
TL000002587,TR00001513,PR00009,6.0,26.37,0.1266,138.18
TL000002588,TR00001924,PR00616,3.0,100.33,0.1603,252.73
TL000002589,TR00001262,PR00409,5.0,101.52,0.104,454.81
TL000002590,TR00001449,PR00306,1.0,69.25,0.1067,61.86
TL000002591,TR00002186,PR00425,4.0,29.96,0.0735,111.05
TL000002592,TR00001874,PR00547,2.0,65.88,0.0959,119.13
TL000002593,TR00001802,PR00030,1.8,78.36,0.0694,131.27
TL000002594,TR00000941,PR00586,3.0,85.75,0.0625,241.17
TL000002595,TR00000347,PR00125,5.0,69.95,0.0684,325.81
TL000002596,TR00000763,PR00615,1.95,98.34,0.1269,167.43
TL000002597,TR00001085,PR00693,1.0,114.21,0.0568,107.72
TL000002598,TR00001539,PR00551,2.0,109.41,0.0153,215.48
TL000002599,TR00001823,PR00126,2.18,11.16,0.1198,21.42
TL000002600,TR00002028,PR00622,5.15,48.32,0.126,217.49
TL000002601,TR00000158,PR00142,1.0,130.32,0.1615,109.27
TL000002602,TR00001836,PR00442,0.81,76.77,0.0242,60.68
TL000002603,TR00000631,PR00518,3.0,28.02,0.061,78.94
TL000002604,TR00001859,PR00194,4.22,15.99,0.0498,64.12
TL000002605,TR00000141,PR00219,3.17,93.71,0.0481,282.78
TL000002606,TR00001620,PR00621,3.0,91.19,0.0606,256.97
TL000002607,TR00001806,PR00021,6.0,93.81,0.0895,512.48
TL000002608,TR00000206,PR00419,2.71,42.11,0.1532,96.65
TL000002609,TR00000657,PR00687,3.0,29.64,0.036,85.7
TL000002610,TR00002184,PR00277,0.7,22.74,0.1118,14.14
TL000002611,TR00000478,PR00437,5.0,100.18,0.0832,459.23
TL000002612,TR00000772,PR00684,4.0,90.56,0.1284,315.72
TL000002613,TR00002030,PR00337,9.0,81.34,0.0525,693.63
TL000002614,TR00000365,PR00378,4.03,43.24,0.0835,159.71
TL000002615,TR00000153,PR00192,6.88,116.84,0.0262,782.84
TL000002616,TR00000698,PR00380,3.0,128.32,0.053,364.58
TL000002617,TR00000375,PR00087,3.0,27.24,0.1378,70.46
TL000002618,TR00000513,PR00381,2.54,52.12,0.0021,132.1
TL000002619,TR00001374,PR00014,0.67,36.48,0.0678,22.78
TL000002620,TR00000315,PR00018,10.46,51.37,0.0955,486.05
TL000002621,TR00000230,PR00261,7.76,92.93,0.179,592.08
TL000002622,TR00000297,PR00626,3.0,52.29,0.0285,152.41
TL000002623,TR00000001,PR00122,2.19,60.2,0.1401,113.37
TL000002624,TR00001078,PR00231,1.0,4.59,0.0156,4.52
TL000002625,TR00000089,PR00491,1.0,65.86,0.0102,65.19
TL000002626,TR00000333,PR00450,11.0,16.56,0.0023,181.8
TL000002627,TR00001238,PR00108,2.69,119.73,0.051,305.66
TL000002628,TR00001516,PR00695,12.0,29.46,0.0288,343.35
TL000002629,TR00001275,PR00534,4.0,88.88,0.0257,346.38
TL000002630,TR00002005,PR00338,11.0,18.12,0.0397,191.44
TL000002631,TR00001431,PR00328,3.0,75.42,0.0628,212.06
TL000002632,TR00000030,PR00227,1.1,91.49,0.1682,83.72
TL000002633,TR00001110,PR00268,9.0,134.76,0.0722,1125.36
TL000002634,TR00000629,PR00165,5.0,124.68,0.1123,553.37
TL000002635,TR00001271,PR00394,2.0,48.17,0.0366,92.81
TL000002636,TR00002109,PR00023,1.0,71.6,0.0242,69.87
TL000002637,TR00000801,PR00493,3.0,62.78,0.059,177.24
TL000002638,TR00001774,PR00411,10.56,101.84,0.1187,947.84
TL000002639,TR00001682,PR00329,4.74,72.64,0.1249,301.32
TL000002640,TR00001640,PR00583,2.0,103.73,0.1319,180.1
TL000002641,TR00001381,PR00146,1.38,21.39,0.1109,26.25
TL000002642,TR00000329,PR00230,2.0,12.29,0.0232,24.02
TL000002643,TR00000800,PR00588,2.0,122.59,0.1676,204.09
TL000002644,TR00001333,PR00242,0.79,28.41,0.0623,21.05
TL000002645,TR00001640,PR00202,4.0,43.59,0.1063,155.83
TL000002646,TR00000479,PR00420,1.0,80.76,0.1414,69.34
TL000002647,TR00001054,PR00105,1.42,70.05,0.1551,84.04
TL000002648,TR00000508,PR00348,7.0,43.4,0.1587,255.57
TL000002649,TR00001778,PR00328,3.0,78.85,0.1542,200.08
TL000002650,TR00000199,PR00071,5.0,94.94,0.0358,457.73
TL000002651,TR00000560,PR00082,13.0,77.02,0.1661,834.94
TL000002652,TR00001209,PR00117,3.0,80.25,0.1779,197.91
TL000002653,TR00000330,PR00419,2.22,43.02,0.0545,90.3
TL000002654,TR00001102,PR00059,4.0,46.47,0.1793,152.56
TL000002655,TR00001167,PR00441,9.76,110.95,0.046,1033.12
TL000002656,TR00000688,PR00670,3.0,47.23,0.0794,130.43
TL000002657,TR00000209,PR00229,1.0,70.13,0.0594,65.96
TL000002658,TR00000959,PR00078,1.49,17.9,0.0495,25.35
TL000002659,TR00001584,PR00352,2.0,4.1,0.0424,7.85
TL000002660,TR00001321,PR00161,6.59,15.04,0.1515,84.08
TL000002661,TR00000528,PR00024,5.0,61.53,0.0894,280.14
TL000002662,TR00000191,PR00292,4.0,111.97,0.0629,419.68
TL000002663,TR00000035,PR00511,4.15,45.36,0.1519,159.64
TL000002664,TR00000135,PR00476,1.56,38.11,0.0805,54.67
TL000002665,TR00001796,PR00097,4.0,51.72,0.1403,177.84
TL000002666,TR00001319,PR00398,2.0,29.22,0.0784,53.86
TL000002667,TR00000017,PR00393,3.62,127.48,0.0478,439.4
TL000002668,TR00001392,PR00630,1.0,96.66,0.0216,94.57
TL000002669,TR00000966,PR00543,2.0,98.54,0.0899,179.36
TL000002670,TR00000509,PR00336,1.88,19.34,0.1022,32.64
TL000002671,TR00000449,PR00205,1.0,108.47,0.1697,90.06
TL000002672,TR00001383,PR00124,4.0,10.39,0.1708,34.48
TL000002673,TR00000513,PR00635,4.0,118.88,0.0235,464.33
TL000002674,TR00001041,PR00458,7.22,17.29,0.0643,116.83
TL000002675,TR00002199,PR00029,6.89,2.61,0.0878,16.43
TL000002676,TR00002056,PR00685,1.0,107.25,0.0738,99.33
TL000002677,TR00001482,PR00436,3.0,34.96,0.1307,91.18
TL000002678,TR00001811,PR00271,5.0,65.53,0.1294,285.24
TL000002679,TR00000280,PR00039,3.0,124.38,0.1167,329.61
TL000002680,TR00001481,PR00255,7.0,39.4,0.1341,238.83
TL000002681,TR00000480,PR00592,3.0,127.76,0.0797,352.73
TL000002682,TR00001596,PR00653,1.88,60.31,0.0129,111.91
TL000002683,TR00001938,PR00417,8.61,139.18,0.0729,1110.95
TL000002684,TR00000541,PR00402,1.93,114.08,0.1468,187.86
TL000002685,TR00000605,PR00091,10.34,25.43,0.033,254.32
TL000002686,TR00001333,PR00281,4.0,41.35,0.0408,158.66
TL000002687,TR00000774,PR00372,1.0,39.05,0.0215,38.21
TL000002688,TR00001295,PR00269,3.0,27.13,0.0551,76.91
TL000002689,TR00000031,PR00506,3.85,7.33,0.1326,24.49
TL000002690,TR00000892,PR00500,3.0,141.69,0.1516,360.6
TL000002691,TR00000757,PR00509,1.89,55.97,0.171,87.7
TL000002692,TR00000265,PR00247,1.48,80.08,0.106,105.96
TL000002693,TR00002199,PR00479,5.0,20.26,0.0999,91.18
TL000002694,TR00000255,PR00098,5.0,50.16,0.1713,207.85
TL000002695,TR00000280,PR00232,3.81,119.59,0.0246,444.42
TL000002696,TR00000542,PR00676,3.0,58.27,0.0545,165.28
TL000002697,TR00000511,PR00277,3.88,17.9,0.0104,68.72
TL000002698,TR00000123,PR00278,10.0,13.1,0.1203,115.22
TL000002699,TR00002007,PR00376,6.16,16.03,0.127,86.2
TL000002700,TR00001483,PR00341,6.0,1.18,0.0172,6.95
TL000002701,TR00000049,PR00519,4.0,96.57,0.178,317.53
TL000002702,TR00000852,PR00218,5.0,36.96,0.0515,175.27
TL000002703,TR00000575,PR00534,3.0,112.56,0.0799,310.7
TL000002704,TR00001651,PR00449,2.09,78.06,0.0671,152.19
TL000002705,TR00000387,PR00374,1.0,10.05,0.1406,8.64
TL000002706,TR00000747,PR00022,1.0,12.47,0.0774,11.51
TL000002707,TR00002047,PR00577,10.09,27.98,0.0324,273.14
TL000002708,TR00000033,PR00614,1.0,125.19,0.1164,110.62
TL000002709,TR00001528,PR00657,3.0,114.74,0.1069,307.43
TL000002710,TR00000640,PR00509,3.22,67.78,0.0187,214.18
TL000002711,TR00001816,PR00594,4.0,94.13,0.0714,349.62
TL000002712,TR00000428,PR00494,6.0,51.04,0.0611,287.55
TL000002713,TR00000596,PR00454,4.0,103.45,0.037,398.51
TL000002714,TR00001453,PR00348,4.0,35.36,0.165,118.09
TL000002715,TR00001712,PR00273,4.46,115.98,0.0181,507.89
TL000002716,TR00000284,PR00170,3.13,24.97,0.1035,70.08
TL000002717,TR00000199,PR00085,7.0,127.38,0.1465,761.06
TL000002718,TR00000118,PR00528,7.46,112.44,0.0098,830.59
TL000002719,TR00001294,PR00391,6.76,90.65,0.1622,513.43
TL000002720,TR00002180,PR00132,0.91,14.1,0.1396,11.04
TL000002721,TR00001411,PR00475,2.0,60.77,0.0192,119.2
TL000002722,TR00000068,PR00088,2.0,72.98,0.1576,122.96
TL000002723,TR00002109,PR00059,1.0,59.1,0.0104,58.49
TL000002724,TR00001384,PR00482,2.43,79.15,0.1202,169.21
TL000002725,TR00000297,PR00608,2.09,6.47,0.1623,11.33
TL000002726,TR00002031,PR00216,5.0,141.11,0.1542,596.75
TL000002727,TR00000287,PR00009,4.0,24.94,0.0473,95.03
TL000002728,TR00000961,PR00612,0.5,8.12,0.1742,3.35
TL000002729,TR00000337,PR00136,2.0,68.51,0.124,120.03
TL000002730,TR00000283,PR00239,6.0,50.1,0.0472,286.41
TL000002731,TR00000698,PR00043,2.0,18.92,0.0902,34.43
TL000002732,TR00001141,PR00407,5.0,23.43,0.032,113.41
TL000002733,TR00000945,PR00290,1.0,16.4,0.1148,14.52
TL000002734,TR00001353,PR00466,2.0,4.36,0.1554,7.36
TL000002735,TR00001745,PR00164,9.52,54.52,0.1251,454.11
TL000002736,TR00001550,PR00482,1.65,79.92,0.1318,114.48
TL000002737,TR00001494,PR00126,0.88,9.47,0.07,7.75
TL000002738,TR00000916,PR00666,4.0,137.86,0.1716,456.83
TL000002739,TR00000519,PR00241,6.0,35.8,0.0137,211.83
TL000002740,TR00001693,PR00484,2.0,112.11,0.0979,202.28
TL000002741,TR00001828,PR00011,6.15,32.66,0.0058,199.69
TL000002742,TR00000820,PR00264,3.0,8.04,0.0026,24.07
TL000002743,TR00002164,PR00619,1.33,11.97,0.0587,14.98
TL000002744,TR00002022,PR00106,2.88,137.94,0.0409,381.02
TL000002745,TR00001295,PR00596,1.05,9.58,0.1454,8.6
TL000002746,TR00000756,PR00289,6.0,112.3,0.0247,657.16
TL000002747,TR00000790,PR00391,5.44,105.32,0.0943,518.9
TL000002748,TR00000622,PR00386,6.0,88.76,0.0992,479.69
TL000002749,TR00001953,PR00347,5.0,52.37,0.1378,225.79
TL000002750,TR00001906,PR00602,4.0,108.81,0.1101,387.33
TL000002751,TR00001802,PR00211,3.0,16.62,0.0579,46.98
TL000002752,TR00001867,PR00194,10.44,12.12,0.0515,119.98
TL000002753,TR00001434,PR00606,3.0,61.46,0.1309,160.25
TL000002754,TR00000792,PR00685,8.0,139.19,0.1687,925.62
TL000002755,TR00000901,PR00594,1.0,93.99,0.1244,82.3
TL000002756,TR00001127,PR00050,2.4,1.43,0.0436,3.28
TL000002757,TR00000505,PR00216,1.0,136.06,0.1076,121.41
TL000002758,TR00001675,PR00666,7.0,111.42,0.1628,652.97
TL000002759,TR00001343,PR00150,3.0,60.53,0.1425,155.7
TL000002760,TR00000112,PR00207,13.0,88.87,0.0099,1143.88
TL000002761,TR00001855,PR00563,2.0,102.55,0.1533,173.67
TL000002762,TR00000123,PR00276,5.0,113.1,0.0426,541.38
TL000002763,TR00000408,PR00520,0.65,27.26,0.0626,16.61
TL000002764,TR00001691,PR00024,2.0,64.58,0.1471,110.16
TL000002765,TR00001531,PR00663,1.28,45.54,0.1019,52.36
TL000002766,TR00001477,PR00356,1.0,84.61,0.1536,71.62
TL000002767,TR00000246,PR00602,6.0,106.95,0.0267,624.58
TL000002768,TR00001041,PR00237,8.0,96.99,0.1311,674.2
TL000002769,TR00001854,PR00315,2.0,116.3,0.171,192.83
TL000002770,TR00001181,PR00066,9.0,138.46,0.0951,1127.63
TL000002771,TR00000987,PR00473,7.0,0.75,0.1194,4.6
TL000002772,TR00002115,PR00560,9.0,68.43,0.1788,505.76
TL000002773,TR00000759,PR00642,1.0,109.7,0.0652,102.54
TL000002774,TR00002052,PR00068,1.0,105.47,0.006,104.84
TL000002775,TR00000001,PR00141,7.0,15.97,0.0151,110.07
TL000002776,TR00000260,PR00572,5.0,94.63,0.1689,393.23
TL000002777,TR00000585,PR00193,9.0,36.07,0.0093,321.63
TL000002778,TR00001536,PR00128,2.0,4.02,0.0577,7.58
TL000002779,TR00000994,PR00080,7.78,14.72,0.0925,103.9
TL000002780,TR00001387,PR00644,6.0,117.61,0.1086,629.0
TL000002781,TR00001645,PR00662,7.0,99.05,0.0908,630.4
TL000002782,TR00001596,PR00004,3.99,38.21,0.0258,148.51
TL000002783,TR00000262,PR00629,5.0,44.38,0.1528,188.0
TL000002784,TR00001790,PR00096,2.0,64.54,0.1733,106.71
TL000002785,TR00000189,PR00683,1.0,57.67,0.1478,49.15
TL000002786,TR00001349,PR00644,8.0,106.28,0.0322,822.87
TL000002787,TR00001725,PR00501,6.15,126.92,0.112,693.11
TL000002788,TR00000212,PR00369,1.0,37.7,0.1617,31.6
TL000002789,TR00000545,PR00530,2.12,108.7,0.1367,198.94
TL000002790,TR00001043,PR00460,2.91,53.0,0.0762,142.47
TL000002791,TR00000260,PR00288,2.27,90.27,0.1411,175.99
TL000002792,TR00001302,PR00343,2.0,47.26,0.0178,92.83
TL000002793,TR00000541,PR00410,2.0,50.03,0.0128,98.79
TL000002794,TR00000043,PR00536,6.0,3.99,0.0884,21.84
TL000002795,TR00001248,PR00434,6.17,31.23,0.1383,166.03
TL000002796,TR00001582,PR00348,6.0,42.72,0.0286,248.97
TL000002797,TR00001060,PR00552,8.0,92.82,0.1478,632.77
TL000002798,TR00001157,PR00351,1.15,69.2,0.1798,65.27
TL000002799,TR00000817,PR00522,1.0,70.36,0.046,67.12
TL000002800,TR00001827,PR00344,1.0,44.95,0.1387,38.72
TL000002801,TR00000479,PR00219,7.92,134.84,0.1607,896.3
TL000002802,TR00002014,PR00137,4.0,10.94,0.1458,37.37
TL000002803,TR00001545,PR00326,6.89,13.01,0.0637,83.9
TL000002804,TR00001991,PR00043,8.0,16.06,0.1111,114.24
TL000002805,TR00000055,PR00432,13.0,49.87,0.0881,591.21
TL000002806,TR00001673,PR00069,5.0,91.39,0.0161,449.58
TL000002807,TR00001363,PR00662,6.0,125.25,0.1767,618.71
TL000002808,TR00001680,PR00320,2.0,97.58,0.1788,160.26
TL000002809,TR00000456,PR00371,2.0,124.81,0.0719,231.67
TL000002810,TR00001223,PR00635,2.0,132.24,0.1733,218.66
TL000002811,TR00001043,PR00261,2.46,88.44,0.1129,192.99
TL000002812,TR00001844,PR00627,0.72,46.76,0.0627,31.55
TL000002813,TR00000113,PR00354,4.96,72.35,0.0634,336.11
TL000002814,TR00001634,PR00678,6.0,43.0,0.0438,246.71
TL000002815,TR00002199,PR00668,1.05,137.25,0.0607,135.37
TL000002816,TR00001583,PR00388,1.0,19.42,0.1353,16.79
TL000002817,TR00000035,PR00404,4.25,12.92,0.0931,49.79
TL000002818,TR00002120,PR00147,4.0,20.52,0.0182,80.58
TL000002819,TR00001412,PR00530,3.02,121.62,0.0314,355.78
TL000002820,TR00001171,PR00633,1.0,81.97,0.0595,77.09
TL000002821,TR00001739,PR00406,9.17,14.23,0.085,119.41
TL000002822,TR00001374,PR00115,3.0,109.78,0.0059,327.41
TL000002823,TR00001350,PR00489,6.0,26.89,0.0622,151.3
TL000002824,TR00000493,PR00320,2.0,114.37,0.1195,201.42
TL000002825,TR00002077,PR00659,3.0,29.55,0.123,77.73
TL000002826,TR00000912,PR00109,4.0,14.72,0.1787,48.35
TL000002827,TR00002022,PR00563,4.0,98.74,0.0231,385.83
TL000002828,TR00001154,PR00411,5.84,113.87,0.0946,602.09
TL000002829,TR00001577,PR00509,2.29,54.72,0.1048,112.17
TL000002830,TR00000781,PR00430,2.0,27.92,0.0272,54.32
TL000002831,TR00000874,PR00105,6.02,75.72,0.1503,387.36
TL000002832,TR00001942,PR00461,2.94,93.92,0.0423,264.46
TL000002833,TR00000728,PR00523,1.0,66.84,0.0638,62.57
TL000002834,TR00000275,PR00156,2.04,119.06,0.1449,207.68
TL000002835,TR00000255,PR00240,9.0,61.1,0.1487,468.19
TL000002836,TR00000927,PR00683,2.0,52.61,0.1268,91.87
TL000002837,TR00001531,PR00390,0.5,20.35,0.0886,9.28
TL000002838,TR00000520,PR00626,6.0,53.69,0.0111,318.53
TL000002839,TR00002084,PR00479,1.0,22.49,0.0437,21.5
TL000002840,TR00000926,PR00417,6.62,144.56,0.1086,853.04
TL000002841,TR00002113,PR00433,4.35,39.0,0.0085,168.21
TL000002842,TR00001845,PR00236,4.0,61.52,0.0229,240.46
TL000002843,TR00002144,PR00226,0.77,124.5,0.1166,84.68
TL000002844,TR00000287,PR00537,10.0,6.25,0.0128,61.68
TL000002845,TR00000843,PR00270,2.0,91.31,0.0347,176.29
TL000002846,TR00001751,PR00657,7.0,127.09,0.1706,737.81
TL000002847,TR00000194,PR00337,3.0,91.24,0.08,251.83
TL000002848,TR00002068,PR00088,3.0,62.19,0.0571,175.9
TL000002849,TR00000984,PR00683,2.0,58.42,0.1468,99.69
TL000002850,TR00000882,PR00274,7.0,41.85,0.1234,256.81
TL000002851,TR00000113,PR00497,4.0,126.65,0.1018,455.04
TL000002852,TR00002003,PR00237,7.0,88.06,0.0212,603.36
TL000002853,TR00000504,PR00541,2.0,28.61,0.0621,53.66
TL000002854,TR00000150,PR00411,0.89,116.87,0.1221,91.31
TL000002855,TR00001603,PR00124,5.0,9.12,0.1036,40.85
TL000002856,TR00001892,PR00404,1.73,11.57,0.1019,17.98
TL000002857,TR00000478,PR00217,4.0,17.52,0.1451,59.91
TL000002858,TR00000264,PR00602,2.0,101.42,0.091,184.39
TL000002859,TR00001089,PR00573,2.3,64.58,0.1183,130.95
TL000002860,TR00001528,PR00060,6.0,114.26,0.0934,621.55
TL000002861,TR00001723,PR00069,9.0,87.65,0.0772,727.89
TL000002862,TR00002040,PR00637,0.69,13.65,0.0187,9.24
TL000002863,TR00000601,PR00197,1.72,109.09,0.0219,183.52
TL000002864,TR00000694,PR00051,11.75,119.67,0.0601,1321.65
TL000002865,TR00001515,PR00595,4.0,112.48,0.051,427.0
TL000002866,TR00000759,PR00173,3.0,104.64,0.0557,296.44
TL000002867,TR00001663,PR00135,3.84,54.09,0.1731,171.77
TL000002868,TR00001821,PR00612,8.52,9.2,0.0687,72.96
TL000002869,TR00001872,PR00426,4.0,75.64,0.1221,265.63
TL000002870,TR00000333,PR00243,2.0,137.91,0.1562,232.73
TL000002871,TR00001681,PR00170,1.05,21.05,0.0103,21.87
TL000002872,TR00001466,PR00074,3.78,53.81,0.0675,189.69
TL000002873,TR00001232,PR00185,4.0,84.42,0.1712,279.86
TL000002874,TR00000470,PR00596,10.11,7.59,0.1209,67.47
TL000002875,TR00000739,PR00388,3.0,20.99,0.1549,53.22
TL000002876,TR00000140,PR00294,3.0,22.58,0.0671,63.19
TL000002877,TR00000746,PR00166,5.0,41.93,0.0973,189.26
TL000002878,TR00001139,PR00498,0.94,129.09,0.1619,101.7
TL000002879,TR00001937,PR00580,6.0,32.31,0.1468,165.4
TL000002880,TR00001830,PR00305,7.0,31.32,0.15,186.37
TL000002881,TR00001799,PR00591,1.0,108.63,0.1797,89.1
TL000002882,TR00001913,PR00375,3.73,50.73,0.1184,166.83
TL000002883,TR00000992,PR00317,7.84,120.07,0.1357,813.6
TL000002884,TR00001951,PR00698,7.0,18.48,0.0522,122.6
TL000002885,TR00001950,PR00544,5.45,43.26,0.0344,227.66
TL000002886,TR00001303,PR00396,5.0,122.81,0.088,560.02
TL000002887,TR00000415,PR00314,2.0,60.47,0.0087,119.9
TL000002888,TR00000872,PR00350,2.0,30.02,0.0616,56.33
TL000002889,TR00001069,PR00680,3.07,126.37,0.1492,330.07
TL000002890,TR00001522,PR00227,5.73,97.61,0.1726,462.77
TL000002891,TR00001165,PR00164,5.77,54.85,0.094,286.73
TL000002892,TR00001409,PR00002,3.35,4.1,0.0318,13.28
TL000002893,TR00002122,PR00112,3.6,91.14,0.1388,282.56
TL000002894,TR00000960,PR00024,1.0,51.37,0.1415,44.1
TL000002895,TR00001050,PR00292,2.0,101.64,0.1026,182.44
TL000002896,TR00001148,PR00608,7.75,7.7,0.1305,51.86
TL000002897,TR00001541,PR00494,4.0,43.65,0.038,167.98
TL000002898,TR00000689,PR00422,4.0,107.08,0.0836,392.51
TL000002899,TR00002119,PR00237,1.0,105.25,0.1623,88.17
TL000002900,TR00000760,PR00339,4.0,139.14,0.0029,554.93
TL000002901,TR00001542,PR00329,1.28,87.45,0.005,111.38
TL000002902,TR00000543,PR00239,5.0,57.19,0.1755,235.75
TL000002903,TR00001848,PR00278,4.0,17.14,0.0141,67.6
TL000002904,TR00001129,PR00554,2.0,11.85,0.1373,20.45
TL000002905,TR00000506,PR00363,2.0,68.09,0.0932,123.49
TL000002906,TR00000546,PR00667,4.0,86.13,0.1369,297.36
TL000002907,TR00001302,PR00378,5.74,31.54,0.1151,160.18
TL000002908,TR00002156,PR00131,6.0,32.34,0.0858,177.41
TL000002909,TR00001971,PR00479,3.0,21.23,0.0244,62.13
TL000002910,TR00000991,PR00265,1.0,38.91,0.1411,33.42
TL000002911,TR00001575,PR00564,3.0,121.34,0.0609,341.85
TL000002912,TR00000890,PR00035,2.45,66.76,0.1513,138.82
TL000002913,TR00000111,PR00045,4.09,77.7,0.0084,315.1
TL000002914,TR00000703,PR00332,4.0,32.81,0.1661,109.43
TL000002915,TR00001802,PR00042,1.51,141.36,0.0188,209.44
TL000002916,TR00000656,PR00292,2.0,97.1,0.0843,177.84
TL000002917,TR00000182,PR00078,7.27,15.5,0.1032,101.04
TL000002918,TR00001352,PR00566,3.0,126.25,0.0104,374.8
TL000002919,TR00001035,PR00246,13.82,38.12,0.0746,487.52
TL000002920,TR00001389,PR00692,3.0,42.34,0.1784,104.36
TL000002921,TR00001019,PR00307,2.0,33.47,0.0583,63.04
TL000002922,TR00000255,PR00117,7.0,59.51,0.1775,342.64
TL000002923,TR00001241,PR00235,1.96,86.42,0.0546,160.14
TL000002924,TR00000192,PR00616,2.0,97.03,0.1413,166.65
TL000002925,TR00000155,PR00149,5.0,11.52,0.0529,54.53
TL000002926,TR00002123,PR00030,9.06,96.96,0.1578,739.86
TL000002927,TR00000906,PR00387,4.0,81.08,0.0752,299.93
TL000002928,TR00000546,PR00575,3.0,105.24,0.1131,280.0
TL000002929,TR00000216,PR00257,5.0,8.89,0.0176,43.67
TL000002930,TR00000360,PR00077,3.13,15.8,0.0824,45.39
TL000002931,TR00000808,PR00568,1.0,66.86,0.0259,65.13
TL000002932,TR00001868,PR00034,2.0,63.9,0.1382,110.13
TL000002933,TR00000417,PR00112,2.65,116.68,0.0219,302.44
TL000002934,TR00001540,PR00161,6.08,19.4,0.1348,102.04
TL000002935,TR00001722,PR00109,1.0,13.78,0.1361,11.9
TL000002936,TR00001745,PR00415,0.5,24.1,0.0567,11.37
TL000002937,TR00000372,PR00147,3.0,15.43,0.123,40.59
TL000002938,TR00000567,PR00317,0.5,117.98,0.1593,49.6
TL000002939,TR00001996,PR00450,2.0,16.46,0.0778,30.36
TL000002940,TR00000777,PR00217,2.0,13.3,0.0359,25.64
TL000002941,TR00001199,PR00111,4.0,10.87,0.118,38.37
TL000002942,TR00001575,PR00557,3.16,96.32,0.1725,251.87
TL000002943,TR00001420,PR00131,7.0,33.04,0.0385,222.39
TL000002944,TR00000348,PR00567,5.0,54.6,0.1722,225.99
TL000002945,TR00000625,PR00309,1.77,44.7,0.0684,73.7
TL000002946,TR00001497,PR00438,5.0,3.84,0.0705,17.83
TL000002947,TR00001852,PR00149,10.0,13.89,0.0877,126.71
TL000002948,TR00002196,PR00666,3.0,110.49,0.1205,291.52
TL000002949,TR00000948,PR00176,2.0,94.84,0.1091,168.97
TL000002950,TR00001634,PR00151,4.18,75.96,0.053,300.69
TL000002951,TR00002099,PR00594,2.0,83.81,0.055,158.41
TL000002952,TR00001446,PR00402,1.97,145.55,0.1487,244.09
TL000002953,TR00000111,PR00180,2.5,37.56,0.16,78.88
TL000002954,TR00001647,PR00586,1.0,93.06,0.0993,83.81
TL000002955,TR00002016,PR00139,4.55,58.73,0.1603,224.37
TL000002956,TR00001828,PR00599,2.0,116.88,0.135,202.21
TL000002957,TR00000168,PR00126,3.57,11.09,0.1505,33.62
TL000002958,TR00001272,PR00521,5.0,7.77,0.1207,34.16
TL000002959,TR00000038,PR00485,9.0,101.66,0.1148,809.91
TL000002960,TR00000963,PR00130,2.0,139.45,0.1126,247.5
TL000002961,TR00000739,PR00077,4.17,14.32,0.0147,58.85
TL000002962,TR00000964,PR00383,3.71,150.72,0.1232,490.25
TL000002963,TR00000503,PR00060,2.0,85.96,0.0978,155.12
TL000002964,TR00001475,PR00173,8.0,120.09,0.1716,795.85
TL000002965,TR00001756,PR00324,6.83,89.79,0.0323,593.51
TL000002966,TR00000516,PR00328,4.0,84.11,0.0151,331.36
TL000002967,TR00001255,PR00250,1.14,72.29,0.0034,82.13
TL000002968,TR00001664,PR00169,2.08,22.61,0.0601,44.2
TL000002969,TR00001572,PR00274,10.0,38.42,0.0672,358.42
TL000002970,TR00000809,PR00164,9.24,50.41,0.1015,418.54
TL000002971,TR00000559,PR00273,4.78,98.01,0.0002,468.4
TL000002972,TR00001745,PR00593,6.0,131.3,0.1348,681.62
TL000002973,TR00001403,PR00468,3.0,59.1,0.0903,161.3
TL000002974,TR00001729,PR00004,4.64,32.08,0.03,144.39
TL000002975,TR00001451,PR00275,6.0,40.6,0.1298,211.97
TL000002976,TR00001029,PR00529,9.0,109.61,0.1284,859.82
TL000002977,TR00000441,PR00283,1.0,95.66,0.0755,88.43
TL000002978,TR00001135,PR00537,3.0,6.0,0.1459,15.39
TL000002979,TR00000251,PR00576,1.0,10.69,0.044,10.22
TL000002980,TR00001653,PR00263,4.85,120.97,0.0134,578.85
TL000002981,TR00000972,PR00618,1.03,102.43,0.0353,101.78
TL000002982,TR00000197,PR00335,7.01,78.92,0.1132,490.56
TL000002983,TR00001633,PR00460,3.06,57.76,0.0651,165.23
TL000002984,TR00001992,PR00049,4.4,76.84,0.0419,323.94
TL000002985,TR00000492,PR00086,4.0,69.38,0.1542,234.74
TL000002986,TR00001952,PR00616,1.0,80.68,0.0865,73.7
TL000002987,TR00001529,PR00445,2.0,37.49,0.0065,74.5
TL000002988,TR00002062,PR00002,11.14,4.79,0.1499,45.36
TL000002989,TR00001679,PR00431,5.69,36.81,0.0584,197.21
TL000002990,TR00001338,PR00219,9.53,120.91,0.1118,1023.36
TL000002991,TR00001134,PR00516,5.3,35.66,0.1618,158.41
TL000002992,TR00000404,PR00296,6.0,27.23,0.1415,140.26
TL000002993,TR00000333,PR00031,7.61,47.65,0.0197,355.46
